"id","banque_id","commentaire","note","date_review","sentiment","langue","topic"
"136","ChIJlwAkxoVrpw0Rrv-a5aB_okE","BP services leave something to be desired…
Nonchalance at all levels…
You recruit young people who have no desire to work or who are demotivated... Look for the ERROR...
A simple example: I have been requesting the transfer of an account for 8 months. NOTHING IS DONE…","1.0","2024-05-02 12:36:53","Neutral","unknown","Topic 3"
"137","ChIJlwAkxoVrpw0Rrv-a5aB_okE","When your hand slaps you, you don't need to cry
Banks do not provide free services,The banker only treats you with respect at the first meeting, but when you fall into the trap, you become just a number So a parasitic person.
""O you who believe, Fear Allah and eliminate what remains of usury if you are believers.
صدق الله العظيم","1.0","2024-01-19 13:54:20","Negative","unknown","Topic 1"
"138","ChIJlwAkxoVrpw0Rrv-a5aB_okE","You have a dismal service for individuals.
I returned with my identity card, my passport expired and no one wanted to give me money.
I've never seen that, there's nothing more official than a passport.","1.0","2023-08-09 15:44:23","Negative","unknown","Topic 1"
"139","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","Useless and incompetent bank, 3 months and still can not sort out issues with sms validation to UK, and no one has any answer and no one cares, it’s time to change this bank","1.0","2024-05-16 13:33:00","Negative","en","Topic 0"
"140","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","This place doesn't even answer phone calls","1.0","2024-02-05 14:51:48","Neutral","en","Topic 3"
"141","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","I am a customer at the cha3bi bank, I live in France I made a transfer it's been a month it's blocked at your place just to make a transfer to the bank of oujda I sent emails by phone no response I lost my real estate purchase I filed a complaint with the police plus chof tv and a letter to sidna ana jakom had simana €30,000 you file it with evidence","1.0","2024-12-31 00:01:54","Negative","en","Topic 3"
"142","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","The numbers provided do not answer, so what is the point of putting them? The treatment at the Idris Al-Harthy agency in Al-Baraka neighborhood is very bad, rude treatment by the agency director, who needs in-depth training in communication.","1.0","2025-01-23 14:41:18","Negative","en","Topic 1"
"143","ChIJ3W9YaL3Spw0RfWWYGSCFmaA","I don't understand because you don't answer the phone I tried to contact you a few times without response... it's too disappointing... and I find myself stuck between the insurance, the headquarters and my agency","1.0","2024-12-05 13:25:54","Negative","en","Topic 0"
"144","ChIJMcc8QiBFoA0R-A7_9-caUmA","Very disappointed not to have a response to my request made on Monday August 19. We are currently waiting for a response, which is causing delays in my husband and I settling in Morocco. I am waiting for a response before the end of the week otherwise I will leave this comment which I find very difficult to write.","1.0","2024-09-05 08:59:41","Negative","en","Topic 0"
"145","ChIJMcc8QiBFoA0R-A7_9-caUmA","I like it, very nice staff, really top director always with a smile","5.0","2024-06-07 01:25:30","Positive","en","Topic 1"
"146","ChIJMcc8QiBFoA0R-A7_9-caUmA","Hadi jem3ya what banka the hedra zwina the flouss mojoda hhhh","1.0","2022-03-02 16:04:01","Neutral","en","Topic 2"
"147","ChIJMcc8QiBFoA0R-A7_9-caUmA","Unfortunately, the agency's electronic network is always down","1.0","2020-06-01 09:21:19","Negative","en","Topic 1"
"148","ChIJMcc8QiBFoA0R-A7_9-caUmA","Small bank branch on the ground floor of a building","3.0","2018-03-20 11:17:26","Neutral","en","Topic 2"
"149","ChIJn7j5Uve2sw0RACLDr1ffbp4","toop","5.0","2017-05-22 10:38:30","Neutral","en","Topic 3"
"150","ChIJn7j5Uve2sw0RACLDr1ffbp4","What good is a phone number if no one ever answers?","1.0","2024-08-09 14:26:50","Positive","en","Topic 2"
"151","ChIJn7j5Uve2sw0RACLDr1ffbp4","Very organized, no chance for a mistake.
Everything is in place clearly and clearly.
Only one thing that stopped me from giving 5 stars is that the offices are not named, you have to knock and ask if it is the office concerned","4.0","2021-12-22 12:13:58","Positive","unknown","Topic 1"
"152","ChIJn7j5Uve2sw0RACLDr1ffbp4","Not bad","3.0","2024-07-12 16:33:13","Positive","en","Topic 1"
"153","ChIJn7j5Uve2sw0RACLDr1ffbp4","A third world bank, with a mediocre website, run by incompetent people.","1.0","2018-05-14 16:23:22","Negative","en","Topic 0"
"154","ChIJgfsYHZbSpw0ReRZrV05UgT4","Nice one","3.0","2019-05-11 04:16:41","Positive","en","Topic 2"
"155","ChIJgfsYHZbSpw0ReRZrV05UgT4","Cold welcome! Bad service! Lack of respect
They think they are I don't know what
Especially a messloutaa li ma kat3tech waqt l the client w katnafekh piur nothing at all
Looks like khedama maert end","1.0","2024-08-02 13:59:42","Positive","unknown","Topic 2"
"156","ChIJyxE6ab5aoA0R3fhOGcQR0qE","There is no treatment of customers. We put our trust in them, but they do not deserve this trust. When you enter and take your livelihood, they treat you like a student on the street.","1.0","2022-11-08 06:31:04","Positive","en","Topic 1"
"157","ChIJyxE6ab5aoA0R3fhOGcQR0qE","","4.0","2023-09-14 20:56:19","Neutral","ht","Topic 0"
"158","ChIJyxE6ab5aoA0R3fhOGcQR0qE","","2.0","2023-05-04 15:33:48","Neutral","ht","Topic 0"
"159","ChIJyxE6ab5aoA0R3fhOGcQR0qE","","1.0","2021-10-04 09:34:50","Neutral","ht","Topic 0"
"163","ChIJxysMigBFoA0RG9_Nth7Jjt8","Professional and very welcoming staff.
Good luck.","5.0","2023-11-13 08:42:26","Positive","unknown","Topic 0"
"164","ChIJxysMigBFoA0RG9_Nth7Jjt8","living conditions and travel are good","5.0","2016-04-10 15:24:54","Positive","en","Topic 0"
"165","ChIJxysMigBFoA0RG9_Nth7Jjt8","Advances and banking services","3.0","2017-03-08 13:41:35","Neutral","en","Topic 1"
"166","ChIJxysMigBFoA0RG9_Nth7Jjt8","","4.0","2018-08-24 15:27:17","Neutral","ht","Topic 0"
"167","ChIJxysMigBFoA0RG9_Nth7Jjt8","","1.0","2018-06-28 12:50:29","Neutral","ht","Topic 0"
"168","ChIJ_RM8kK_Spw0R7oP6sBhsDyM","Good looking and modern design","4.0","2021-11-05 21:06:00","Positive","en","Topic 1"
"169","ChIJ_RM8kK_Spw0R7oP6sBhsDyM","Many thanks to the mycig driss 1 team
for the kind treatment with all the friends I sent you
Happy New Year to you. I wish from Almighty God that you will always be of service to your kind customers","5.0","2020-12-25 20:37:13","Positive","unknown","Topic 3"
"170","ChIJ_RM8kK_Spw0R7oP6sBhsDyM","We need to put more people in. 30 minutes of waiting for a deposit.... it's too much","2.0","2019-01-23 21:55:36","Neutral","en","Topic 3"
"171","ChIJ_RM8kK_Spw0R7oP6sBhsDyM","Welcoming, professional staff, I wish you good luck","5.0","2021-01-03 19:33:25","Positive","en","Topic 0"
"172","ChIJ_RM8kK_Spw0R7oP6sBhsDyM","Mr. Kabbaj is truly the best of the best!","5.0","2022-05-16 01:27:44","Positive","en","Topic 1"
"173","ChIJ40YgZKNaoA0R7OeOTz5oJWY","Said hamouda","3.0","2013-07-29 00:05:16","Neutral","fr","Topic 2"
"174","ChIJ40YgZKNaoA0R7OeOTz5oJWY","I regret having opened an account in the Popular Bank. God is sufficient for me and He is the best disposer of affairs.","1.0","2021-10-21 14:52:26","Positive","en","Topic 1"
"175","ChIJ40YgZKNaoA0R7OeOTz5oJWY","Reliable banking institutionalization at the national and international levels","5.0","2021-03-07 15:36:58","Neutral","en","Topic 0"
"176","ChIJ40YgZKNaoA0R7OeOTz5oJWY","Crowd","2.0","2020-12-05 12:11:02","Neutral","en","Topic 1"
"177","ChIJ40YgZKNaoA0R7OeOTz5oJWY","","1.0","2024-04-03 13:16:50","Neutral","ht","Topic 0"
"178","ChIJweoz4_xEoA0RPbF5jmAbk_M","Super branch","5.0","2024-02-29 13:54:34","Positive","en","Topic 0"
"179","ChIJweoz4_xEoA0RPbF5jmAbk_M","I have a good job with my friend, my family and my client 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️","1.0","2024-06-25 13:03:46","Positive","en","Topic 0"
"180","ChIJweoz4_xEoA0RPbF5jmAbk_M","You deserve less than one star, the lousy service to update my phone number I call the Meknes agency people spread it's been a week","1.0","2023-07-03 09:57:44","Negative","en","Topic 0"
"181","ChIJweoz4_xEoA0RPbF5jmAbk_M","Correct with strangers","5.0","2018-06-08 11:34:05","Neutral","en","Topic 3"
"182","ChIJweoz4_xEoA0RPbF5jmAbk_M","","1.0","2022-01-14 10:12:52","Neutral","ht","Topic 0"
"183","ChIJjdtHgNlEoA0R_R1cEi14mFI","Bad service, they don't want to work!","1.0","2024-09-03 19:32:43","Negative","en","Topic 3"
"184","ChIJjdtHgNlEoA0R_R1cEi14mFI","Request a RIP certificate","2.0","2022-11-09 13:33:34","Neutral","en","Topic 2"
"185","ChIJjdtHgNlEoA0R_R1cEi14mFI","Poor service","1.0","2023-10-03 10:35:03","Negative","en","Topic 3"
"186","ChIJjdtHgNlEoA0R_R1cEi14mFI","","3.0","2025-03-02 05:38:50","Neutral","ht","Topic 0"
"187","ChIJjdtHgNlEoA0R_R1cEi14mFI","","5.0","2024-03-28 11:19:05","Neutral","ht","Topic 0"
"188","ChIJb6ma4M1FoA0RKLIcJRHTA7o","","5.0","2024-07-17 17:01:36","Neutral","ht","Topic 0"
"189","ChIJb6ma4M1FoA0RKLIcJRHTA7o","","5.0","2024-01-25 20:46:25","Neutral","ht","Topic 0"
"190","ChIJiUInnN9EoA0R-6Lb31S6QPw","Disservice","2.0","2025-02-25 16:08:14","Neutral","de","Topic 1"
"191","ChIJiUInnN9EoA0R-6Lb31S6QPw","I am really disappointed with the staff, neither communication nor reception, not recommended.","1.0","2023-09-22 14:24:37","Negative","en","Topic 0"
"192","ChIJiUInnN9EoA0R-6Lb31S6QPw","Friendly service..","5.0","2018-06-02 10:53:15","Positive","en","Topic 3"
"193","ChIJiUInnN9EoA0R-6Lb31S6QPw","Poor service","1.0","2020-12-21 10:43:05","Negative","en","Topic 3"
"194","ChIJiUInnN9EoA0R-6Lb31S6QPw","A real bank","5.0","2018-03-03 11:13:33","Neutral","en","Topic 0"
"195","ChIJWQm-N9xEoA0RiZCCPWiPq60","A very reliable Bank In & Outside of Morocco, the Staff are incredibly nice and caring. They can go above and beyond to serve you down to your preference of mobile tools for updates. I am very happy with the quality of service, the agency's proximity, and the people's humanity.","5.0","2023-11-01 17:02:15","Positive","en","Topic 3"
"196","ChIJWQm-N9xEoA0RiZCCPWiPq60","Faulty computer system, bank card full of operating problems, e-commerce provision automatically activated without customer consent (and its cancellation is impossible...). Poor quality of service, you have to contact the agency several times to resolve an operating problem created by the bank itself and no solution in the end. I am closing my account with them.
Conclusion: BMCE = Source of problems. Strongly not recommended.","1.0","2024-03-07 14:58:37","Negative","unknown","Topic 0"
"197","ChIJWQm-N9xEoA0RiZCCPWiPq60","The worst bank in Morocco avoided like the plague no cashier (He went to eat or not there yet) zero services I withdraw 2 of my accounts","1.0","2023-10-30 09:57:11","Negative","en","Topic 0"
"198","ChIJWQm-N9xEoA0RiZCCPWiPq60","I tried to contact them for a very important matter; The phone rings and no one answers.","1.0","2023-10-23 12:49:38","Neutral","en","Topic 0"
"199","ChIJWQm-N9xEoA0RiZCCPWiPq60","It works well, but the services are not very good, such as CRIDET CARD INTERNATIONAL","4.0","2021-01-25 21:08:31","Negative","en","Topic 0"
"200","ChIJSX_5jodboA0Ru3qFBmb-Yn0","Mr Poncet
I can say a very good welcome, remarkable efficiency, the person who received me is called NABIL, extraordinary kindness, thank you again 🙏👍","5.0","2025-01-05 12:59:47","Positive","unknown","Topic 1"
"201","ChIJSX_5jodboA0Ru3qFBmb-Yn0","BMCE Road Agency Agouray Meknes","4.0","2022-11-28 13:54:33","Neutral","en","Topic 0"
"202","ChIJSX_5jodboA0Ru3qFBmb-Yn0","Bad services, bad staff, no respect for customers","1.0","2024-09-05 15:21:26","Negative","en","Topic 1"
"203","ChIJSX_5jodboA0Ru3qFBmb-Yn0","The worst agency in Meknes, the managers behave in a disrespectful and irresponsible way with customers, I am shocked…","1.0","2023-02-20 21:37:12","Negative","en","Topic 1"
"204","ChIJSX_5jodboA0Ru3qFBmb-Yn0","No communication, zero service avoided","1.0","2022-05-27 22:40:00","Negative","en","Topic 0"
"205","ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q","Bank BMCE","5.0","2017-05-17 19:13:24","Neutral","ru","Topic 0"
"206","ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q","poor reception in the Roamazin branch. Every time he says that the cover is present Ivohn is not really the image of the bank. It is the man at the reception. Banker.","1.0","2017-08-19 20:04:08","Negative","en","Topic 1"
"207","ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q","Classic banking","2.0","2020-06-22 12:44:33","Neutral","en","Topic 0"
"208","ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q","","5.0","2019-11-03 12:10:42","Neutral","ht","Topic 0"
"209","ChIJqU1w29haoA0R-bY656hZXDI","Good services 👌💯","5.0","2022-01-20 08:11:45","Positive","en","Topic 0"
"210","ChIJqU1w29haoA0R-bY656hZXDI","Service 0, I call to find out, the lady who answers doesn't even give me the time it seems she just wanted to tell, in this case why remove this phone number like that no one bothers you","1.0","2021-07-16 11:08:35","Neutral","en","Topic 2"
"211","ChIJqU1w29haoA0R-bY656hZXDI","Good dealing with customers in general...","4.0","2019-09-20 22:43:34","Positive","en","Topic 0"
"212","ChIJqU1w29haoA0R-bY656hZXDI","Lack of credibility and selectivity in dealing","1.0","2021-04-30 23:02:07","Negative","en","Topic 0"
"213","ChIJqU1w29haoA0R-bY656hZXDI","","5.0","2022-10-15 04:58:38","Neutral","ht","Topic 0"
"214","ChIJK0fZTNpaoA0R078BVGDudog","Good services, good dealing with customers","4.0","2024-03-17 14:02:16","Positive","en","Topic 0"
"215","ChIJK0fZTNpaoA0R078BVGDudog","Disservice
Advisors don't answer the phone
I regretted choosing this agency","1.0","2021-12-01 15:04:28","Negative","unknown","Topic 1"
"216","ChIJK0fZTNpaoA0R078BVGDudog","Welcoming staff","4.0","2019-05-08 13:16:16","Positive","en","Topic 1"
"217","ChIJK0fZTNpaoA0R078BVGDudog","super","5.0","2019-05-08 00:40:16","Positive","en","Topic 0"
"218","ChIJK0fZTNpaoA0R078BVGDudog","","3.0","2023-03-29 14:28:41","Neutral","ht","Topic 0"
"219","ChIJ02GzL3tFoA0R_9tMhXVb1po","Good..excellent services","4.0","2023-08-22 10:51:15","Neutral","en","Topic 2"
"220","ChIJ02GzL3tFoA0R_9tMhXVb1po","","1.0","2021-02-14 21:07:27","Neutral","ht","Topic 0"
"221","ChIJ02GzL3tFoA0R_9tMhXVb1po","","5.0","2017-07-25 11:45:22","Neutral","ht","Topic 0"
"222","ChIJebhXejxEoA0RGpkDfR1Toks","BMCE bank is a bank where you can find what you are looking for in terms of financing and good management of your financial sources, it is simply an extraordinary bank.","4.0","2024-07-30 14:13:08","Positive","en","Topic 1"
"223","ChIJebhXejxEoA0RGpkDfR1Toks","It's good","3.0","2023-03-30 04:35:38","Positive","en","Topic 0"
"224","ChIJebhXejxEoA0RGpkDfR1Toks","this place needs another agency","4.0","2017-08-29 00:08:02","Neutral","en","Topic 1"
"225","ChIJebhXejxEoA0RGpkDfR1Toks","service non professionnel","1.0","2021-11-19 13:29:32","Neutral","fr","Topic 1"
"226","ChIJebhXejxEoA0RGpkDfR1Toks","nice service","5.0","2018-02-10 08:03:47","Positive","en","Topic 3"
"227","ChIJJQe6hvKLnw0R5RCMmYvq-oc","","5.0","2024-12-02 16:20:22","Neutral","ht","Topic 0"
"228","ChIJJQe6hvKLnw0R5RCMmYvq-oc","","1.0","2024-04-29 12:46:14","Neutral","ht","Topic 0"
"229","ChIJo1P89RuLnw0R3lq9CiYwVNs","Horrible experience, had to wait 45 minutes for cashier to finish loading ATM while 7 customers had to sit there and wait to withdraw cash. Branch manager playing important man no help at all. ALL my new deposits will be going to Attijari account. I will close account by the end of the month. “Ma Andi ma’n dirlak “ was the attitude of the staff. Moi aussi a partir du moment que je contribue à leur salaires!","1.0","2024-01-26 12:27:04","Negative","en","Topic 1"
"230","ChIJo1P89RuLnw0R3lq9CiYwVNs","Very good service","4.0","2017-01-08 16:26:56","Positive","en","Topic 0"
"231","ChIJo1P89RuLnw0R3lq9CiYwVNs","No respect for customers, lack of staff leads to long waits for normal operations","1.0","2024-07-22 11:55:41","Negative","en","Topic 3"
"232","ChIJo1P89RuLnw0R3lq9CiYwVNs","No service, lack of professionalism... the very slow cash register manager avoided the agency","1.0","2022-07-22 14:15:55","Negative","en","Topic 1"
"233","ChIJo1P89RuLnw0R3lq9CiYwVNs","Good bank agency, clean and quiet, located in a quiet location.
Good service and people are helpful","5.0","2020-02-24 17:26:48","Positive","unknown","Topic 0"
