id,banque_id,auteur,commentaire,note,date_review,langue,sentiment,topic
137,ChIJlwAkxoVrpw0Rrv-a5aB_okE,MAHMOUD SEDDIK,"When your hand slaps you, you don't need to cry
Banks do not provide free services,The banker only treats you with respect at the first meeting, but when you fall into the trap, you become just a number So a parasitic person.
""O you who believe, Fear Allah and eliminate what remains of usury if you are believers.
صدق الله العظيم",1.0,2024-01-19 13:54:20,unknown,Negative,
138,ChIJlwAkxoVrpw0Rrv-a5aB_okE,hassan daoudi,"You have a dismal service for individuals.
I returned with my identity card, my passport expired and no one wanted to give me money.
I've never seen that, there's nothing more official than a passport.",1.0,2023-08-09 15:44:23,unknown,Negative,
139,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,Karim Temsamani,"Useless and incompetent bank, 3 months and still can not sort out issues with sms validation to UK, and no one has any answer and no one cares, it’s time to change this bank",1.0,2024-05-16 13:33:00,en,Negative,
140,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,BASHA JOE,This place doesn't even answer phone calls,1.0,2024-02-05 14:51:48,en,Neutral,
141,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,Ily Kms,"I am a customer at the cha3bi bank, I live in France I made a transfer it's been a month it's blocked at your place just to make a transfer to the bank of oujda I sent emails by phone no response I lost my real estate purchase I filed a complaint with the police plus chof tv and a letter to sidna ana jakom had simana €30,000 you file it with evidence",1.0,2024-12-31 00:01:54,en,Negative,
142,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,saad othman,"The numbers provided do not answer, so what is the point of putting them? The treatment at the Idris Al-Harthy agency in Al-Baraka neighborhood is very bad, rude treatment by the agency director, who needs in-depth training in communication.",1.0,2025-01-23 14:41:18,en,Negative,
143,ChIJ3W9YaL3Spw0RfWWYGSCFmaA,Lamyaa Echchokri,"I don't understand because you don't answer the phone I tried to contact you a few times without response... it's too disappointing... and I find myself stuck between the insurance, the headquarters and my agency",1.0,2024-12-05 13:25:54,en,Negative,
144,ChIJMcc8QiBFoA0R-A7_9-caUmA,Naima Chaouki,"Very disappointed not to have a response to my request made on Monday August 19. We are currently waiting for a response, which is causing delays in my husband and I settling in Morocco. I am waiting for a response before the end of the week otherwise I will leave this comment which I find very difficult to write.",1.0,2024-09-05 08:59:41,en,Negative,
145,ChIJMcc8QiBFoA0R-A7_9-caUmA,Yassine Belfakir,"I like it, very nice staff, really top director always with a smile",5.0,2024-06-07 01:25:30,en,Positive,
146,ChIJMcc8QiBFoA0R-A7_9-caUmA,Zakaryae Hamdaoui,Hadi jem3ya what banka the hedra zwina the flouss mojoda hhhh,1.0,2022-03-02 16:04:01,en,Neutral,
147,ChIJMcc8QiBFoA0R-A7_9-caUmA,José Girbes,"Unfortunately, the agency's electronic network is always down",1.0,2020-06-01 09:21:19,en,Negative,
148,ChIJMcc8QiBFoA0R-A7_9-caUmA,Youssef Popo,Small bank branch on the ground floor of a building,3.0,2018-03-20 11:17:26,en,Neutral,
149,ChIJn7j5Uve2sw0RACLDr1ffbp4,christophe Durant,toop,5.0,2017-05-22 10:38:30,en,Neutral,
150,ChIJn7j5Uve2sw0RACLDr1ffbp4,ABDALLAH EL AIDOUS,What good is a phone number if no one ever answers?,1.0,2024-08-09 14:26:50,en,Positive,
151,ChIJn7j5Uve2sw0RACLDr1ffbp4,Agadir Advisor,"Very organized, no chance for a mistake.
Everything is in place clearly and clearly.
Only one thing that stopped me from giving 5 stars is that the offices are not named, you have to knock and ask if it is the office concerned",4.0,2021-12-22 12:13:58,unknown,Positive,
152,ChIJn7j5Uve2sw0RACLDr1ffbp4,Yahya Larbi,Not bad,3.0,2024-07-12 16:33:13,en,Positive,
153,ChIJn7j5Uve2sw0RACLDr1ffbp4,helz leuenberger,"A third world bank, with a mediocre website, run by incompetent people.",1.0,2018-05-14 16:23:22,en,Negative,
154,ChIJgfsYHZbSpw0ReRZrV05UgT4,Saleh Abdelghany,Nice one,3.0,2019-05-11 04:16:41,en,Positive,
155,ChIJgfsYHZbSpw0ReRZrV05UgT4,Oumaima Nahmed,"Cold welcome! Bad service! Lack of respect
They think they are I don't know what
Especially a messloutaa li ma kat3tech waqt l the client w katnafekh piur nothing at all
Looks like khedama maert end",1.0,2024-08-02 13:59:42,unknown,Positive,
156,ChIJyxE6ab5aoA0R3fhOGcQR0qE,mohamed azougagh,"There is no treatment of customers. We put our trust in them, but they do not deserve this trust. When you enter and take your livelihood, they treat you like a student on the street.",1.0,2022-11-08 06:31:04,en,Positive,
157,ChIJyxE6ab5aoA0R3fhOGcQR0qE,yassine aouini,,4.0,2023-09-14 20:56:19,en,Neutral,
158,ChIJyxE6ab5aoA0R3fhOGcQR0qE,Adil Choukhmani,,2.0,2023-05-04 15:33:48,en,Neutral,
159,ChIJyxE6ab5aoA0R3fhOGcQR0qE,Sanaa Khaiz,,1.0,2021-10-04 09:34:50,en,Neutral,
160,ChIJyxE6ab5aoA0R3fhOGcQR0qE,abdeljalil chaoui,,1.0,2020-03-30 11:25:49,en,Neutral,
161,ChIJrbtwfXXTpw0RMvX1W6wjP3c,aji tekra ista ie,,5.0,2023-09-09 23:56:18,en,Neutral,
162,ChIJrbtwfXXTpw0RMvX1W6wjP3c,Marguerite Feng,,5.0,2019-04-26 08:15:35,en,Neutral,
163,ChIJxysMigBFoA0RG9_Nth7Jjt8,Nour Eddine,"Professional and very welcoming staff.
Good luck.",5.0,2023-11-13 08:42:26,unknown,Positive,
164,ChIJxysMigBFoA0RG9_Nth7Jjt8,ABDENNACEUR SALMOUNI,living conditions and travel are good,5.0,2016-04-10 15:24:54,en,Positive,
165,ChIJxysMigBFoA0RG9_Nth7Jjt8,IMAD TOUZANI,Advances and banking services,3.0,2017-03-08 13:41:35,en,Neutral,
166,ChIJxysMigBFoA0RG9_Nth7Jjt8,Rachida Erquiouaq,,4.0,2018-08-24 15:27:17,en,Neutral,
167,ChIJxysMigBFoA0RG9_Nth7Jjt8,الجيل الجديد في عالم الجبص,,1.0,2018-06-28 12:50:29,en,Neutral,
168,ChIJ_RM8kK_Spw0R7oP6sBhsDyM,Simed Berrada Alami,Good looking and modern design,4.0,2021-11-05 21:06:00,en,Positive,
169,ChIJ_RM8kK_Spw0R7oP6sBhsDyM,amir marnissi,"Many thanks to the mycig driss 1 team
for the kind treatment with all the friends I sent you
Happy New Year to you. I wish from Almighty God that you will always be of service to your kind customers",5.0,2020-12-25 20:37:13,unknown,Positive,
170,ChIJ_RM8kK_Spw0R7oP6sBhsDyM,Boubker Bennani,We need to put more people in. 30 minutes of waiting for a deposit.... it's too much,2.0,2019-01-23 21:55:36,en,Neutral,
171,ChIJ_RM8kK_Spw0R7oP6sBhsDyM,Souhail El Khenati,"Welcoming, professional staff, I wish you good luck",5.0,2021-01-03 19:33:25,en,Positive,
172,ChIJ_RM8kK_Spw0R7oP6sBhsDyM,Saad Aabid,Mr. Kabbaj is truly the best of the best!,5.0,2022-05-16 01:27:44,en,Positive,
173,ChIJ40YgZKNaoA0R7OeOTz5oJWY,amine titi,Said hamouda,3.0,2013-07-29 00:05:16,fr,Neutral,
174,ChIJ40YgZKNaoA0R7OeOTz5oJWY,Manar Malak,I regret having opened an account in the Popular Bank. God is sufficient for me and He is the best disposer of affairs.,1.0,2021-10-21 14:52:26,en,Positive,
175,ChIJ40YgZKNaoA0R7OeOTz5oJWY,Arabi Ason,Reliable banking institutionalization at the national and international levels,5.0,2021-03-07 15:36:58,en,Neutral,
176,ChIJ40YgZKNaoA0R7OeOTz5oJWY,Maher Sami,Crowd,2.0,2020-12-05 12:11:02,en,Neutral,
177,ChIJ40YgZKNaoA0R7OeOTz5oJWY,Youssef as,,1.0,2024-04-03 13:16:50,en,Neutral,
178,ChIJweoz4_xEoA0RPbF5jmAbk_M,Ab Am,Super branch,5.0,2024-02-29 13:54:34,en,Positive,
179,ChIJweoz4_xEoA0RPbF5jmAbk_M,Abdell Elhayne,"I have a good job with my friend, my family and my client 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️",1.0,2024-06-25 13:03:46,en,Positive,
180,ChIJweoz4_xEoA0RPbF5jmAbk_M,RH VTC,"You deserve less than one star, the lousy service to update my phone number I call the Meknes agency people spread it's been a week",1.0,2023-07-03 09:57:44,en,Negative,
181,ChIJweoz4_xEoA0RPbF5jmAbk_M,Xabier Landazuri Irastorza,Correct with strangers,5.0,2018-06-08 11:34:05,en,Neutral,
182,ChIJweoz4_xEoA0RPbF5jmAbk_M,Mohammed amine,,1.0,2022-01-14 10:12:52,en,Neutral,
183,ChIJjdtHgNlEoA0R_R1cEi14mFI,Wissal Benmoussa,"Bad service, they don't want to work!",1.0,2024-09-03 19:32:43,en,Negative,
184,ChIJjdtHgNlEoA0R_R1cEi14mFI,Lachgar Hind,Request a RIP certificate,2.0,2022-11-09 13:33:34,en,Neutral,
185,ChIJjdtHgNlEoA0R_R1cEi14mFI,lahya zineb,Poor service,1.0,2023-10-03 10:35:03,en,Negative,
186,ChIJjdtHgNlEoA0R_R1cEi14mFI,Abdou Benhallam,,3.0,2025-03-02 05:38:50,en,Neutral,
187,ChIJjdtHgNlEoA0R_R1cEi14mFI,ayoub nasri,,5.0,2024-03-28 11:19:05,en,Neutral,
188,ChIJb6ma4M1FoA0RKLIcJRHTA7o,Said Hachami,,5.0,2024-07-17 17:01:36,en,Neutral,
189,ChIJb6ma4M1FoA0RKLIcJRHTA7o,Zakariae El ouali,,5.0,2024-01-25 20:46:25,en,Neutral,
190,ChIJiUInnN9EoA0R-6Lb31S6QPw,Rachid Zohair,Disservice,2.0,2025-02-25 16:08:14,de,Neutral,
191,ChIJiUInnN9EoA0R-6Lb31S6QPw,iliass Lorca,"I am really disappointed with the staff, neither communication nor reception, not recommended.",1.0,2023-09-22 14:24:37,en,Negative,
192,ChIJiUInnN9EoA0R-6Lb31S6QPw,H TO B,Friendly service..,5.0,2018-06-02 10:53:15,en,Positive,
193,ChIJiUInnN9EoA0R-6Lb31S6QPw,IMAD,Poor service,1.0,2020-12-21 10:43:05,en,Negative,
194,ChIJiUInnN9EoA0R-6Lb31S6QPw,Omar Jelloul,A real bank,5.0,2018-03-03 11:13:33,en,Neutral,
195,ChIJWQm-N9xEoA0RiZCCPWiPq60,Nabil O.,"A very reliable Bank In & Outside of Morocco, the Staff are incredibly nice and caring. They can go above and beyond to serve you down to your preference of mobile tools for updates. I am very happy with the quality of service, the agency's proximity, and the people's humanity.",5.0,2023-11-01 17:02:15,en,Positive,
196,ChIJWQm-N9xEoA0RiZCCPWiPq60,Hafsa Merzouk,"Faulty computer system, bank card full of operating problems, e-commerce provision automatically activated without customer consent (and its cancellation is impossible...). Poor quality of service, you have to contact the agency several times to resolve an operating problem created by the bank itself and no solution in the end. I am closing my account with them.
Conclusion: BMCE = Source of problems. Strongly not recommended.",1.0,2024-03-07 14:58:37,unknown,Negative,
197,ChIJWQm-N9xEoA0RiZCCPWiPq60,Reda arharbi,The worst bank in Morocco avoided like the plague no cashier (He went to eat or not there yet) zero services I withdraw 2 of my accounts,1.0,2023-10-30 09:57:11,en,Negative,
198,ChIJWQm-N9xEoA0RiZCCPWiPq60,sabrine,I tried to contact them for a very important matter; The phone rings and no one answers.,1.0,2023-10-23 12:49:38,en,Neutral,
199,ChIJWQm-N9xEoA0RiZCCPWiPq60,Badreddine Sebaoui,"It works well, but the services are not very good, such as CRIDET CARD INTERNATIONAL",4.0,2021-01-25 21:08:31,en,Negative,
200,ChIJSX_5jodboA0Ru3qFBmb-Yn0,Lilou Poncet,"Mr Poncet
I can say a very good welcome, remarkable efficiency, the person who received me is called NABIL, extraordinary kindness, thank you again 🙏👍",5.0,2025-01-05 12:59:47,unknown,Positive,
201,ChIJSX_5jodboA0Ru3qFBmb-Yn0,AMINE Khalid,BMCE Road Agency Agouray Meknes,4.0,2022-11-28 13:54:33,en,Neutral,
202,ChIJSX_5jodboA0Ru3qFBmb-Yn0,ABDELOUAHAB ARBANE,"Bad services, bad staff, no respect for customers",1.0,2024-09-05 15:21:26,en,Negative,
203,ChIJSX_5jodboA0Ru3qFBmb-Yn0,Boudli Taha,"The worst agency in Meknes, the managers behave in a disrespectful and irresponsible way with customers, I am shocked…",1.0,2023-02-20 21:37:12,en,Negative,
204,ChIJSX_5jodboA0Ru3qFBmb-Yn0,adam taieb,"No communication, zero service avoided",1.0,2022-05-27 22:40:00,en,Negative,
205,ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q,O. Mossaddeq Ben Moussa,Bank BMCE,5.0,2017-05-17 19:13:24,ru,Neutral,
206,ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q,abou youssef,poor reception in the Roamazin branch. Every time he says that the cover is present Ivohn is not really the image of the bank. It is the man at the reception. Banker.,1.0,2017-08-19 20:04:08,en,Negative,
207,ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q,Mohammed Amine Foudeil,Classic banking,2.0,2020-06-22 12:44:33,en,Neutral,
208,ChIJuwS9X9VEoA0RCEwpCZ5Sn_Q,Fariha Dounya,,5.0,2019-11-03 12:10:42,en,Neutral,
209,ChIJqU1w29haoA0R-bY656hZXDI,ismail B,Good services 👌💯,5.0,2022-01-20 08:11:45,en,Positive,
210,ChIJqU1w29haoA0R-bY656hZXDI,nour el houda,"Service 0, I call to find out, the lady who answers doesn't even give me the time it seems she just wanted to tell, in this case why remove this phone number like that no one bothers you",1.0,2021-07-16 11:08:35,en,Neutral,
211,ChIJqU1w29haoA0R-bY656hZXDI,Hassan Almagribi,Good dealing with customers in general...,4.0,2019-09-20 22:43:34,en,Positive,
212,ChIJqU1w29haoA0R-bY656hZXDI,Nas Sim,Lack of credibility and selectivity in dealing,1.0,2021-04-30 23:02:07,en,Negative,
213,ChIJqU1w29haoA0R-bY656hZXDI,doha hamioui,,5.0,2022-10-15 04:58:38,en,Neutral,
214,ChIJK0fZTNpaoA0R078BVGDudog,Hassan Almagribi,"Good services, good dealing with customers",4.0,2024-03-17 14:02:16,en,Positive,
215,ChIJK0fZTNpaoA0R078BVGDudog,Hanae Adari,"Disservice
Advisors don't answer the phone
I regretted choosing this agency",1.0,2021-12-01 15:04:28,unknown,Negative,
216,ChIJK0fZTNpaoA0R078BVGDudog,bennasser mohammed,Welcoming staff,4.0,2019-05-08 13:16:16,en,Positive,
217,ChIJK0fZTNpaoA0R078BVGDudog,Rachida Hamzaoui,super,5.0,2019-05-08 00:40:16,en,Positive,
218,ChIJK0fZTNpaoA0R078BVGDudog,Mehdi BROUKI,,3.0,2023-03-29 14:28:41,en,Neutral,
219,ChIJ02GzL3tFoA0R_9tMhXVb1po,Marwan ALHAMMADI,Good..excellent services,4.0,2023-08-22 10:51:15,en,Neutral,
220,ChIJ02GzL3tFoA0R_9tMhXVb1po,Didui Dhfji,,1.0,2021-02-14 21:07:27,en,Neutral,
221,ChIJ02GzL3tFoA0R_9tMhXVb1po,MAROSHI TD,,5.0,2017-07-25 11:45:22,en,Neutral,
222,ChIJebhXejxEoA0RGpkDfR1Toks,Relaxing Moments,"BMCE bank is a bank where you can find what you are looking for in terms of financing and good management of your financial sources, it is simply an extraordinary bank.",4.0,2024-07-30 14:13:08,en,Positive,
223,ChIJebhXejxEoA0RGpkDfR1Toks,Zouir El Mouradi,It's good,3.0,2023-03-30 04:35:38,en,Positive,
224,ChIJebhXejxEoA0RGpkDfR1Toks,Moha trix,this place needs another agency,4.0,2017-08-29 00:08:02,en,Neutral,
225,ChIJebhXejxEoA0RGpkDfR1Toks,youssef tabet,service non professionnel,1.0,2021-11-19 13:29:32,fr,Neutral,
226,ChIJebhXejxEoA0RGpkDfR1Toks,Mouha MAATI,nice service,5.0,2018-02-10 08:03:47,en,Positive,
227,ChIJJQe6hvKLnw0R5RCMmYvq-oc,Tyrone Canion (Tyrone dot TV),,5.0,2024-12-02 16:20:22,en,Neutral,
228,ChIJJQe6hvKLnw0R5RCMmYvq-oc,MOHAMED EL MEHDI BELHAJ,,1.0,2024-04-29 12:46:14,en,Neutral,
229,ChIJo1P89RuLnw0R3lq9CiYwVNs,Kal Mouss,"Horrible experience, had to wait 45 minutes for cashier to finish loading ATM while 7 customers had to sit there and wait to withdraw cash. Branch manager playing important man no help at all. ALL my new deposits will be going to Attijari account. I will close account by the end of the month. “Ma Andi ma’n dirlak “ was the attitude of the staff. Moi aussi a partir du moment que je contribue à leur salaires!",1.0,2024-01-26 12:27:04,en,Negative,
230,ChIJo1P89RuLnw0R3lq9CiYwVNs,Mohammed El Asmaay,Very good service,4.0,2017-01-08 16:26:56,en,Positive,
231,ChIJo1P89RuLnw0R3lq9CiYwVNs,Said Fassi,"No respect for customers, lack of staff leads to long waits for normal operations",1.0,2024-07-22 11:55:41,en,Negative,
232,ChIJo1P89RuLnw0R3lq9CiYwVNs,Mhammed Bouchareb,"No service, lack of professionalism... the very slow cash register manager avoided the agency",1.0,2022-07-22 14:15:55,en,Negative,
233,ChIJo1P89RuLnw0R3lq9CiYwVNs,El Mostafa Zeggauoi,"Good bank agency, clean and quiet, located in a quiet location.
Good service and people are helpful",5.0,2020-02-24 17:26:48,unknown,Positive,
234,ChIJSW-fIkiLnw0RSBqWWWGpabU,أنا غا دوي الخوت,I wish that I could give to  mister Oussama more than 5 stars  because of his hospitality and fabulous work his really a hard worker always with big smile 😀 thanks mister Oussama for your help go may ALLAH BLESS YOU  for your great work,5.0,2024-02-08 09:39:42,en,Positive,
235,ChIJSW-fIkiLnw0RSBqWWWGpabU,Nora Maataoui,Khrdma radia,1.0,2025-01-16 12:28:39,en,Neutral,
236,ChIJSW-fIkiLnw0RSBqWWWGpabU,ZAKARIA NOUIRI,Bank,1.0,2016-11-13 14:53:25,en,Neutral,
237,ChIJSW-fIkiLnw0RSBqWWWGpabU,Ben Rachid,,3.0,2016-12-20 22:09:13,en,Neutral,
238,ChIJSW-fIkiLnw0RSBqWWWGpabU,Mamadou Bobo Diallo,,5.0,2016-10-29 10:12:55,en,Neutral,
239,ChIJ8e3o4HiLnw0RPDbY4PKFLXY,Mohammed BOUHOU,"No, no, no… the director, the agents… they think they are governors! Very slow service… customers are forced to wait for no reason. Better to close this agency or completely change the staff.",1.0,2024-12-30 14:33:59,en,Negative,
240,ChIJ8e3o4HiLnw0RPDbY4PKFLXY,rajawi widadi,"Unfortunately I found the wrong number. On Google map I tried to contact the customer advisor of the Sayess Route de Sefrou agency but I found myself in another number of another agency (el wafae agency).
Please update the BMCE details.
Sincerely",1.0,2022-06-14 10:07:00,unknown,Positive,
241,ChIJ8e3o4HiLnw0RPDbY4PKFLXY,naima Afrache,Really bad,1.0,2019-04-26 15:54:07,en,Negative,
242,ChIJ8e3o4HiLnw0RPDbY4PKFLXY,الراقي شَريف أبوسليمان,,5.0,2020-12-16 14:04:40,en,Neutral,
243,ChIJAUSdUtIypg0RV3DMCaznNuc,Brahim AGHNIMA,"I encountered a blockage of a sum of 4000 DH on 09/27 at the BMCE bank, boulevard 10 Mars, Casablanca. This amount was debited from my account. I have already filed a complaint with customer service and with my bank, where I have my account (Boulevard Mohammed V agency). The problem persists: no support and no response by phone. It's been 13 days and no one has resolved my issue.",1.0,2024-10-09 11:17:13,en,Negative,
244,ChIJAUSdUtIypg0RV3DMCaznNuc,Badr Madiouf,"I am extremely disappointed by the service of BMCE Zero!!! run away, run away!!!!!
Their lack of responsibility and respect towards their customers is unacceptable their irresponsible attitude has had a negative impact on my banking experience
I sincerely hope they take steps to improve their service in the future",1.0,2024-05-21 18:34:54,unknown,Negative,
